student_id,date,achievement_mean_7d,adaptation_mean_7d,relationship_mean_7d,total_delta_7d,label
STU001,2025-02-02,4.285714285714286,4.0,4.285714285714286,0.6666666666666665,0
STU001,2025-02-03,4.285714285714286,4.0,4.285714285714286,0.0,0
STU001,2025-02-04,4.428571428571429,4.0,4.428571428571429,0.666666666666667,0
STU001,2025-02-05,4.285714285714286,4.0,4.285714285714286,-0.666666666666667,0
STU001,2025-02-06,4.285714285714286,4.0,4.428571428571429,0.33333333333333304,0
STU001,2025-02-07,4.0,4.0,4.571428571428571,-0.33333333333333304,0
STU001,2025-02-08,4.0,4.142857142857143,4.571428571428571,0.33333333333333304,0
STU001,2025-02-09,4.142857142857143,4.285714285714286,4.571428571428571,0.666666666666667,0
STU001,2025-02-10,4.285714285714286,4.285714285714286,4.571428571428571,0.33333333333333304,0
STU001,2025-02-11,4.142857142857143,4.142857142857143,4.428571428571429,-1.0000000000000004,0
STU001,2025-02-12,4.0,4.0,4.428571428571429,-0.6666666666666665,0
STU001,2025-02-13,4.0,4.0,4.285714285714286,-0.33333333333333304,0
STU001,2025-02-14,4.142857142857143,4.0,4.142857142857143,0.0,0
STU001,2025-02-15,4.0,3.857142857142857,4.142857142857143,-0.6666666666666665,0
STU001,2025-02-16,3.857142857142857,3.7142857142857144,3.857142857142857,-1.3333333333333335,0
STU001,2025-02-17,3.857142857142857,3.857142857142857,3.7142857142857144,0.0,0
STU001,2025-02-18,3.857142857142857,4.0,3.7142857142857144,0.3333333333333335,0
STU001,2025-02-19,3.857142857142857,4.0,3.857142857142857,0.33333333333333304,0
STU001,2025-02-20,3.857142857142857,3.857142857142857,4.0,0.0,0
STU001,2025-02-21,4.0,3.857142857142857,4.0,0.33333333333333304,0
STU001,2025-02-22,4.142857142857143,3.857142857142857,4.142857142857143,0.6666666666666665,0
STU001,2025-02-23,4.142857142857143,3.857142857142857,4.285714285714286,0.3333333333333335,0
STU001,2025-02-24,4.0,3.5714285714285716,4.428571428571429,-0.6666666666666665,0
STU001,2025-02-25,4.142857142857143,3.5714285714285716,4.428571428571429,0.33333333333333304,0
STU001,2025-02-26,4.285714285714286,3.7142857142857144,4.285714285714286,0.3333333333333335,0
STU001,2025-02-27,4.285714285714286,3.857142857142857,4.285714285714286,0.33333333333333304,0
STU001,2025-02-28,4.142857142857143,3.857142857142857,4.285714285714286,-0.33333333333333304,0
STU001,2025-03-01,4.285714285714286,3.857142857142857,4.0,-0.33333333333333304,0
STU002,2025-01-08,4.0,3.7142857142857144,4.428571428571429,0.33333333333333304,0
STU002,2025-01-09,4.0,3.857142857142857,4.428571428571429,0.33333333333333304,0
STU002,2025-01-10,4.285714285714286,4.0,4.285714285714286,0.666666666666667,0
STU002,2025-01-11,4.285714285714286,4.0,4.142857142857143,-0.33333333333333304,0
STU002,2025-01-12,4.428571428571429,3.857142857142857,4.142857142857143,0.0,0
STU002,2025-01-13,4.428571428571429,4.0,4.142857142857143,0.33333333333333304,0
STU002,2025-01-14,4.285714285714286,4.0,4.285714285714286,0.0,0
STU002,2025-01-15,4.285714285714286,4.0,4.142857142857143,-0.33333333333333304,0
STU002,2025-01-16,4.428571428571429,4.0,4.0,0.0,0
STU002,2025-01-17,4.428571428571429,4.0,4.0,0.0,0
STU002,2025-01-18,4.428571428571429,4.142857142857143,4.285714285714286,0.9999999999999996,0
STU002,2025-01-19,4.285714285714286,4.142857142857143,4.428571428571429,0.0,0
STU002,2025-01-20,4.142857142857143,4.142857142857143,4.285714285714286,-0.6666666666666665,0
STU002,2025-01-21,4.285714285714286,4.0,4.285714285714286,0.0,0
STU002,2025-01-22,4.428571428571429,4.0,4.428571428571429,0.666666666666667,0
STU002,2025-01-23,4.285714285714286,4.0,4.428571428571429,-0.33333333333333304,0
STU002,2025-01-24,4.0,3.7142857142857144,4.285714285714286,-1.666666666666667,0
STU002,2025-01-25,4.0,3.5714285714285716,4.285714285714286,-0.33333333333333304,0
STU002,2025-01-26,3.857142857142857,3.4285714285714284,4.0,-1.333333333333333,0
STU002,2025-01-27,3.857142857142857,3.4285714285714284,4.142857142857143,0.3333333333333335,0
STU002,2025-01-28,3.857142857142857,3.5714285714285716,4.142857142857143,0.33333333333333304,0
STU002,2025-01-29,3.7142857142857144,3.5714285714285716,4.142857142857143,-0.3333333333333339,0
STU002,2025-01-30,3.7142857142857144,3.5714285714285716,4.285714285714286,0.33333333333333304,0
STU002,2025-01-31,4.0,3.5714285714285716,4.285714285714286,0.6666666666666665,0
STU002,2025-02-01,3.857142857142857,3.5714285714285716,4.142857142857143,-0.6666666666666665,0
STU002,2025-02-02,4.0,3.857142857142857,4.285714285714286,1.333333333333333,0
STU002,2025-02-03,4.0,3.7142857142857144,4.285714285714286,-0.3333333333333335,0
STU002,2025-02-04,3.857142857142857,3.7142857142857144,4.142857142857143,-0.6666666666666665,0
STU002,2025-02-05,3.857142857142857,3.5714285714285716,4.0,-0.6666666666666665,0
STU002,2025-02-06,3.7142857142857144,3.5714285714285716,3.857142857142857,-0.6666666666666665,0
STU002,2025-02-07,3.5714285714285716,3.7142857142857144,3.857142857142857,0.0,0
STU002,2025-02-08,3.857142857142857,3.857142857142857,3.857142857142857,0.9999999999999996,0
STU002,2025-02-09,3.7142857142857144,3.7142857142857144,3.7142857142857144,-0.9999999999999996,0
STU002,2025-02-10,3.857142857142857,3.7142857142857144,3.7142857142857144,0.3333333333333335,0
STU002,2025-02-11,3.857142857142857,3.7142857142857144,3.857142857142857,0.3333333333333335,0
STU002,2025-02-12,3.7142857142857144,4.0,3.857142857142857,0.3333333333333335,0
STU002,2025-02-13,3.857142857142857,4.0,4.0,0.6666666666666665,0
STU002,2025-02-14,4.0,4.0,4.142857142857143,0.6666666666666665,0
STU002,2025-02-15,3.857142857142857,4.0,4.142857142857143,-0.33333333333333304,0
STU002,2025-02-16,4.0,4.0,4.285714285714286,0.6666666666666665,0
STU002,2025-02-17,3.857142857142857,4.142857142857143,4.428571428571429,0.33333333333333304,0
STU002,2025-02-18,4.0,4.142857142857143,4.285714285714286,0.0,0
STU002,2025-02-19,4.285714285714286,4.0,4.285714285714286,0.33333333333333304,0
STU002,2025-02-20,4.285714285714286,4.0,4.142857142857143,-0.33333333333333304,0
STU002,2025-02-21,4.142857142857143,3.857142857142857,4.142857142857143,-0.6666666666666665,0
STU002,2025-02-22,4.142857142857143,3.857142857142857,4.0,-0.3333333333333335,0
STU002,2025-02-23,4.142857142857143,3.857142857142857,4.142857142857143,0.33333333333333304,0
STU002,2025-02-24,4.142857142857143,3.857142857142857,3.857142857142857,-0.6666666666666665,0
STU002,2025-02-25,4.142857142857143,3.857142857142857,3.857142857142857,0.0,0
STU002,2025-02-26,4.0,4.0,4.0,0.3333333333333339,0
STU002,2025-02-27,4.0,4.142857142857143,4.0,0.33333333333333304,0
STU002,2025-02-28,4.142857142857143,4.428571428571429,4.0,1.0000000000000004,0
STU002,2025-03-01,4.142857142857143,4.428571428571429,4.0,0.0,0
STU003,2025-01-08,3.7142857142857144,4.285714285714286,3.7142857142857144,0.9999999999999996,0
STU003,2025-01-09,3.7142857142857144,4.285714285714286,3.7142857142857144,0.0,0
STU003,2025-01-10,3.7142857142857144,4.285714285714286,3.7142857142857144,0.0,0
STU003,2025-01-11,3.7142857142857144,4.142857142857143,3.7142857142857144,-0.33333333333333304,0
STU003,2025-01-12,3.7142857142857144,4.0,3.7142857142857144,-0.3333333333333335,0
STU003,2025-01-13,3.857142857142857,3.7142857142857144,3.7142857142857144,-0.3333333333333335,0
STU003,2025-01-14,4.142857142857143,4.0,3.5714285714285716,0.9999999999999996,0
STU003,2025-01-15,4.142857142857143,3.857142857142857,3.5714285714285716,-0.33333333333333304,0
STU003,2025-01-16,4.285714285714286,3.857142857142857,3.5714285714285716,0.3333333333333335,0
STU003,2025-01-17,4.142857142857143,3.857142857142857,3.5714285714285716,-0.33333333333333304,0
STU003,2025-01-18,4.0,4.142857142857143,3.7142857142857144,0.666666666666667,0
STU003,2025-01-19,4.0,4.285714285714286,3.7142857142857144,0.3333333333333335,0
STU003,2025-01-20,3.857142857142857,4.285714285714286,3.7142857142857144,-0.33333333333333304,0
STU003,2025-01-21,3.5714285714285716,4.142857142857143,3.7142857142857144,-0.9999999999999996,0
STU003,2025-01-22,3.5714285714285716,4.142857142857143,3.7142857142857144,0.0,0
STU003,2025-01-23,3.5714285714285716,4.142857142857143,3.7142857142857144,0.0,0
STU003,2025-01-24,3.5714285714285716,4.285714285714286,3.857142857142857,0.6666666666666665,0
STU003,2025-01-25,3.5714285714285716,4.0,3.7142857142857144,-1.0000000000000004,0
STU003,2025-01-26,3.4285714285714284,4.0,3.7142857142857144,-0.3333333333333335,0
STU003,2025-01-27,3.5714285714285716,4.285714285714286,3.857142857142857,1.3333333333333335,0
STU003,2025-01-28,3.857142857142857,4.285714285714286,4.0,0.9999999999999996,0
STU003,2025-01-29,3.857142857142857,4.142857142857143,4.0,-0.3333333333333335,0
STU003,2025-01-30,4.0,4.285714285714286,4.0,0.666666666666667,0
STU003,2025-01-31,4.0,4.142857142857143,4.0,-0.3333333333333335,0
STU003,2025-02-01,4.142857142857143,4.142857142857143,4.0,0.3333333333333335,0
STU003,2025-02-02,4.285714285714286,4.0,4.0,0.0,0
STU003,2025-02-03,4.285714285714286,4.0,3.857142857142857,-0.3333333333333339,0
STU003,2025-02-04,4.142857142857143,4.0,3.7142857142857144,-0.6666666666666665,0
STU003,2025-02-05,4.142857142857143,4.0,3.5714285714285716,-0.33333333333333304,0
STU003,2025-02-06,3.857142857142857,3.7142857142857144,3.5714285714285716,-1.3333333333333335,0
STU003,2025-02-07,4.142857142857143,3.5714285714285716,3.5714285714285716,0.3333333333333335,0
STU003,2025-02-08,4.0,3.7142857142857144,3.7142857142857144,0.33333333333333304,0
STU003,2025-02-09,4.0,3.5714285714285716,3.7142857142857144,-0.33333333333333304,0
STU003,2025-02-10,4.0,3.4285714285714284,3.7142857142857144,-0.33333333333333304,0
STU003,2025-02-11,4.0,3.4285714285714284,3.7142857142857144,0.0,0
STU003,2025-02-12,4.0,3.5714285714285716,3.7142857142857144,0.33333333333333304,0
STU003,2025-02-13,4.142857142857143,3.857142857142857,3.857142857142857,1.3333333333333335,0
STU003,2025-02-14,4.0,4.0,3.7142857142857144,-0.3333333333333335,0
STU003,2025-02-15,4.0,3.857142857142857,3.4285714285714284,-0.9999999999999996,0
STU003,2025-02-16,4.0,4.142857142857143,3.5714285714285716,0.9999999999999996,0
STU003,2025-02-17,4.0,4.142857142857143,3.7142857142857144,0.33333333333333304,0
STU003,2025-02-18,4.142857142857143,4.142857142857143,3.857142857142857,0.6666666666666665,0
STU003,2025-02-19,4.142857142857143,4.142857142857143,4.0,0.3333333333333335,0
STU003,2025-02-20,4.0,4.0,3.857142857142857,-1.0000000000000004,0
STU003,2025-02-21,3.857142857142857,4.0,4.142857142857143,0.3333333333333335,0
STU003,2025-02-22,4.0,4.142857142857143,4.285714285714286,0.9999999999999996,0
STU003,2025-02-23,4.0,4.0,4.428571428571429,0.0,0
STU003,2025-02-24,3.857142857142857,4.0,4.285714285714286,-0.6666666666666665,0
STU003,2025-02-25,3.7142857142857144,4.142857142857143,4.428571428571429,0.3333333333333339,0
STU003,2025-02-26,3.7142857142857144,4.0,4.285714285714286,-0.6666666666666665,0
STU003,2025-02-27,4.0,4.0,4.142857142857143,0.3333333333333335,0
STU003,2025-02-28,4.285714285714286,3.857142857142857,4.0,0.0,0
STU003,2025-03-01,4.142857142857143,3.857142857142857,3.857142857142857,-0.6666666666666665,0
STU004,2025-01-08,4.285714285714286,3.4285714285714284,4.142857142857143,-1.0000000000000004,0
STU004,2025-01-09,4.0,3.2857142857142856,4.0,-1.3333333333333335,0
STU004,2025-01-10,3.857142857142857,3.4285714285714284,4.142857142857143,0.3333333333333335,0
STU004,2025-01-11,3.857142857142857,3.5714285714285716,4.142857142857143,0.3333333333333335,0
STU004,2025-01-12,4.0,3.7142857142857144,4.285714285714286,1.0000000000000004,0
STU004,2025-01-13,4.142857142857143,3.7142857142857144,4.142857142857143,0.0,0
STU004,2025-01-14,4.0,3.857142857142857,4.142857142857143,0.0,0
STU004,2025-01-15,3.857142857142857,4.142857142857143,4.285714285714286,0.6666666666666665,0
STU004,2025-01-16,3.857142857142857,4.285714285714286,4.285714285714286,0.33333333333333304,0
STU004,2025-01-17,3.857142857142857,4.285714285714286,4.285714285714286,0.0,0
STU004,2025-01-18,4.0,4.428571428571429,4.142857142857143,0.33333333333333304,0
STU004,2025-01-19,4.0,4.428571428571429,4.0,-0.3333333333333339,0
STU004,2025-01-20,4.0,4.285714285714286,4.0,-0.3333333333333335,0
STU004,2025-01-21,3.857142857142857,4.142857142857143,4.0,-0.6666666666666665,0
STU004,2025-01-22,4.0,4.0,3.857142857142857,-0.33333333333333304,0
STU004,2025-01-23,4.142857142857143,3.857142857142857,3.857142857142857,0.0,0
STU004,2025-01-24,4.285714285714286,3.857142857142857,3.857142857142857,0.33333333333333304,0
STU004,2025-01-25,4.142857142857143,3.7142857142857144,4.0,-0.33333333333333304,0
STU004,2025-01-26,4.0,3.7142857142857144,4.142857142857143,0.0,0
STU004,2025-01-27,4.0,3.7142857142857144,4.142857142857143,0.0,0
STU004,2025-01-28,4.142857142857143,3.5714285714285716,4.142857142857143,0.0,0
STU004,2025-01-29,4.142857142857143,3.5714285714285716,4.142857142857143,0.0,0
STU004,2025-01-30,4.142857142857143,3.7142857142857144,4.142857142857143,0.3333333333333335,0
STU004,2025-01-31,4.0,3.7142857142857144,4.285714285714286,0.0,0
STU004,2025-02-01,4.0,3.5714285714285716,4.428571428571429,0.0,0
STU004,2025-02-02,3.857142857142857,3.5714285714285716,4.285714285714286,-0.6666666666666665,0
STU004,2025-02-03,3.857142857142857,3.7142857142857144,4.428571428571429,0.6666666666666665,0
STU004,2025-02-04,3.857142857142857,3.857142857142857,4.571428571428571,0.6666666666666665,0
STU004,2025-02-05,3.7142857142857144,3.7142857142857144,4.428571428571429,-1.0,0
STU004,2025-02-06,3.5714285714285716,3.7142857142857144,4.285714285714286,-0.6666666666666665,0
STU004,2025-02-07,3.4285714285714284,3.7142857142857144,4.285714285714286,-0.33333333333333304,0
STU004,2025-02-08,3.4285714285714284,3.857142857142857,4.142857142857143,0.0,0
STU004,2025-02-09,3.4285714285714284,3.857142857142857,4.142857142857143,0.0,0
STU004,2025-02-10,3.4285714285714284,3.857142857142857,4.142857142857143,0.0,0
STU004,2025-02-11,3.4285714285714284,3.7142857142857144,3.857142857142857,-0.9999999999999996,0
STU004,2025-02-12,3.7142857142857144,3.857142857142857,4.0,1.333333333333333,0
STU004,2025-02-13,3.7142857142857144,3.7142857142857144,4.142857142857143,0.0,0
STU004,2025-02-14,4.0,3.5714285714285716,4.0,0.0,0
STU004,2025-02-15,4.0,3.5714285714285716,4.0,0.0,0
STU004,2025-02-16,4.142857142857143,3.4285714285714284,4.0,0.0,0
STU004,2025-02-17,4.142857142857143,3.4285714285714284,3.857142857142857,-0.33333333333333304,0
STU004,2025-02-18,4.285714285714286,3.4285714285714284,4.0,0.6666666666666665,0
STU004,2025-02-19,4.142857142857143,3.2857142857142856,3.857142857142857,-0.9999999999999996,0
STU004,2025-02-20,4.428571428571429,3.2857142857142856,3.857142857142857,0.6666666666666665,0
STU004,2025-02-21,4.142857142857143,3.5714285714285716,3.857142857142857,0.0,0
STU004,2025-02-22,4.142857142857143,3.5714285714285716,3.7142857142857144,-0.3333333333333335,0
STU004,2025-02-23,4.142857142857143,3.5714285714285716,3.7142857142857144,0.0,0
STU004,2025-02-24,4.0,3.5714285714285716,3.5714285714285716,-0.6666666666666665,0
STU004,2025-02-25,3.857142857142857,3.5714285714285716,3.5714285714285716,-0.3333333333333335,0
STU004,2025-02-26,3.857142857142857,3.857142857142857,3.857142857142857,1.3333333333333335,0
STU004,2025-02-27,3.7142857142857144,4.0,3.857142857142857,0.0,0
STU004,2025-02-28,3.857142857142857,3.857142857142857,3.857142857142857,0.0,0
STU004,2025-03-01,3.857142857142857,3.857142857142857,4.0,0.3333333333333335,0
STU005,2025-01-08,4.0,3.857142857142857,4.428571428571429,-0.3333333333333335,0
STU005,2025-01-09,3.857142857142857,4.0,4.714285714285714,0.6666666666666665,0
STU005,2025-01-10,3.857142857142857,4.0,4.714285714285714,0.0,0
STU005,2025-01-11,3.857142857142857,3.857142857142857,4.571428571428571,-0.666666666666667,0
STU005,2025-01-12,4.0,3.7142857142857144,4.428571428571429,-0.33333333333333304,0
STU005,2025-01-13,4.0,3.857142857142857,4.428571428571429,0.33333333333333304,0
STU005,2025-01-14,4.0,3.7142857142857144,4.285714285714286,-0.666666666666667,0
STU005,2025-01-15,4.0,3.857142857142857,4.428571428571429,0.6666666666666665,0
STU005,2025-01-16,4.142857142857143,3.7142857142857144,4.142857142857143,-0.6666666666666665,0
STU005,2025-01-17,4.0,3.5714285714285716,4.285714285714286,-0.3333333333333335,0
STU005,2025-01-18,4.0,3.4285714285714284,4.428571428571429,0.0,0
STU005,2025-01-19,3.857142857142857,3.5714285714285716,4.285714285714286,-0.3333333333333335,0
STU005,2025-01-20,3.857142857142857,3.7142857142857144,4.285714285714286,0.3333333333333339,0
STU005,2025-01-21,3.857142857142857,3.7142857142857144,4.285714285714286,0.0,0
STU005,2025-01-22,4.0,3.857142857142857,4.285714285714286,0.666666666666667,0
STU005,2025-01-23,3.857142857142857,4.0,4.428571428571429,0.33333333333333304,0
STU005,2025-01-24,3.857142857142857,4.142857142857143,4.285714285714286,0.0,0
STU005,2025-01-25,3.857142857142857,4.285714285714286,4.142857142857143,0.0,0
STU005,2025-01-26,4.0,4.142857142857143,4.142857142857143,0.0,0
STU005,2025-01-27,4.0,4.0,4.142857142857143,-0.3333333333333339,0
STU005,2025-01-28,4.0,4.0,4.285714285714286,0.33333333333333304,0
STU005,2025-01-29,3.857142857142857,3.857142857142857,4.285714285714286,-0.666666666666667,0
STU005,2025-01-30,3.857142857142857,3.857142857142857,4.428571428571429,0.3333333333333335,0
STU005,2025-01-31,4.0,3.857142857142857,4.428571428571429,0.3333333333333335,0
STU005,2025-02-01,4.0,3.857142857142857,4.571428571428571,0.33333333333333304,0
STU005,2025-02-02,4.0,4.0,4.857142857142857,1.0000000000000004,0
STU005,2025-02-03,4.0,4.0,4.857142857142857,0.0,0
STU005,2025-02-04,4.0,4.142857142857143,4.857142857142857,0.3333333333333339,0
STU005,2025-02-05,4.0,4.142857142857143,4.857142857142857,0.0,0
STU005,2025-02-06,4.142857142857143,4.142857142857143,4.571428571428571,-0.3333333333333335,0
STU005,2025-02-07,4.285714285714286,4.142857142857143,4.714285714285714,0.666666666666667,0
STU005,2025-02-08,4.285714285714286,4.142857142857143,4.714285714285714,0.0,0
STU005,2025-02-09,4.0,4.285714285714286,4.571428571428571,-0.666666666666667,0
STU005,2025-02-10,4.0,4.142857142857143,4.285714285714286,-0.9999999999999996,0
STU005,2025-02-11,4.0,4.0,4.142857142857143,-0.666666666666667,0
STU005,2025-02-12,4.142857142857143,4.0,4.0,0.0,0
STU005,2025-02-13,4.142857142857143,4.142857142857143,4.285714285714286,1.0000000000000004,0
STU005,2025-02-14,4.0,4.285714285714286,4.142857142857143,-0.3333333333333339,0
STU005,2025-02-15,4.0,4.285714285714286,4.0,-0.33333333333333304,0
STU005,2025-02-16,4.0,4.142857142857143,4.142857142857143,0.0,0
STU005,2025-02-17,4.0,4.285714285714286,4.285714285714286,0.6666666666666665,0
STU005,2025-02-18,4.142857142857143,4.142857142857143,4.142857142857143,-0.3333333333333335,0
STU005,2025-02-19,3.857142857142857,4.0,4.285714285714286,-0.6666666666666665,0
STU005,2025-02-20,3.857142857142857,3.857142857142857,4.285714285714286,-0.3333333333333339,0
STU005,2025-02-21,3.857142857142857,3.857142857142857,4.428571428571429,0.3333333333333339,0
STU005,2025-02-22,3.857142857142857,3.857142857142857,4.428571428571429,0.0,0
STU005,2025-02-23,4.0,3.857142857142857,4.142857142857143,-0.3333333333333335,0
STU005,2025-02-24,4.0,3.7142857142857144,4.285714285714286,0.0,0
STU005,2025-02-25,3.7142857142857144,3.857142857142857,4.571428571428571,0.3333333333333335,0
STU005,2025-02-26,3.7142857142857144,4.0,4.571428571428571,0.3333333333333335,0
STU005,2025-02-27,3.7142857142857144,3.857142857142857,4.428571428571429,-0.6666666666666665,0
STU005,2025-02-28,3.5714285714285716,3.7142857142857144,4.285714285714286,-1.0000000000000004,0
STU005,2025-03-01,3.5714285714285716,3.7142857142857144,4.142857142857143,-0.3333333333333335,0
STU006,2025-01-08,4.285714285714286,3.857142857142857,3.5714285714285716,0.3333333333333335,0
STU006,2025-01-09,4.142857142857143,3.857142857142857,3.5714285714285716,-0.33333333333333304,0
STU006,2025-01-10,4.0,3.857142857142857,3.7142857142857144,0.0,0
STU006,2025-01-11,3.857142857142857,4.0,3.857142857142857,0.33333333333333304,0
STU006,2025-01-12,4.0,4.0,3.857142857142857,0.33333333333333304,0
STU006,2025-01-13,4.0,4.0,4.0,0.3333333333333335,0
STU006,2025-01-14,4.0,4.0,4.0,0.0,0
STU006,2025-01-15,4.0,4.142857142857143,4.0,0.33333333333333304,0
STU006,2025-01-16,4.0,4.142857142857143,4.0,0.0,0
STU006,2025-01-17,3.857142857142857,4.0,4.0,-0.6666666666666665,0
STU006,2025-01-18,3.857142857142857,4.142857142857143,4.0,0.3333333333333335,0
STU006,2025-01-19,3.7142857142857144,4.142857142857143,4.142857142857143,0.0,0
STU006,2025-01-20,3.5714285714285716,4.142857142857143,4.142857142857143,-0.3333333333333335,0
STU006,2025-01-21,3.4285714285714284,4.142857142857143,4.285714285714286,0.0,0
STU006,2025-01-22,3.4285714285714284,4.142857142857143,4.428571428571429,0.3333333333333339,0
STU006,2025-01-23,3.2857142857142856,4.285714285714286,4.428571428571429,0.0,0
STU006,2025-01-24,3.4285714285714284,4.428571428571429,4.428571428571429,0.6666666666666665,0
STU006,2025-01-25,3.5714285714285716,4.428571428571429,4.428571428571429,0.33333333333333304,0
STU006,2025-01-26,3.5714285714285716,4.285714285714286,4.428571428571429,-0.33333333333333304,0
STU006,2025-01-27,3.857142857142857,4.142857142857143,4.428571428571429,0.3333333333333335,0
STU006,2025-01-28,4.0,4.142857142857143,4.142857142857143,-0.3333333333333335,0
STU006,2025-01-29,4.0,4.0,4.142857142857143,-0.3333333333333339,0
STU006,2025-01-30,4.142857142857143,3.7142857142857144,4.142857142857143,-0.3333333333333335,0
STU006,2025-01-31,4.0,3.857142857142857,4.142857142857143,0.0,0
STU006,2025-02-01,4.142857142857143,3.7142857142857144,4.142857142857143,0.0,0
STU006,2025-02-02,4.285714285714286,4.0,4.0,0.666666666666667,0
STU006,2025-02-03,4.142857142857143,4.142857142857143,4.0,0.0,0
STU006,2025-02-04,4.285714285714286,4.142857142857143,4.142857142857143,0.6666666666666665,0
STU006,2025-02-05,4.285714285714286,4.142857142857143,3.857142857142857,-0.6666666666666665,0
STU006,2025-02-06,4.428571428571429,4.142857142857143,3.857142857142857,0.3333333333333335,0
STU006,2025-02-07,4.571428571428571,3.857142857142857,3.7142857142857144,-0.6666666666666665,0
STU006,2025-02-08,4.428571428571429,3.857142857142857,3.7142857142857144,-0.33333333333333304,0
STU006,2025-02-09,4.285714285714286,3.7142857142857144,3.7142857142857144,-0.666666666666667,0
STU006,2025-02-10,4.285714285714286,3.7142857142857144,3.7142857142857144,0.0,0
STU006,2025-02-11,4.0,3.7142857142857144,3.857142857142857,-0.33333333333333304,0
STU006,2025-02-12,4.0,3.7142857142857144,4.0,0.3333333333333335,0
STU006,2025-02-13,3.857142857142857,3.857142857142857,3.857142857142857,-0.3333333333333335,0
STU006,2025-02-14,3.857142857142857,3.857142857142857,4.0,0.33333333333333304,0
STU006,2025-02-15,3.857142857142857,3.857142857142857,3.857142857142857,-0.3333333333333335,0
STU006,2025-02-16,3.857142857142857,3.857142857142857,3.857142857142857,0.0,0
STU006,2025-02-17,3.857142857142857,3.857142857142857,3.7142857142857144,-0.3333333333333335,0
STU006,2025-02-18,4.0,4.0,3.7142857142857144,0.666666666666667,0
STU006,2025-02-19,3.857142857142857,4.0,3.7142857142857144,-0.3333333333333335,0
STU006,2025-02-20,3.857142857142857,4.0,3.857142857142857,0.3333333333333335,0
STU006,2025-02-21,4.0,4.142857142857143,3.857142857142857,0.6666666666666665,0
STU006,2025-02-22,3.857142857142857,4.0,4.142857142857143,0.0,0
STU006,2025-02-23,3.857142857142857,3.857142857142857,4.0,-0.6666666666666665,0
STU006,2025-02-24,4.0,3.857142857142857,4.142857142857143,0.6666666666666665,0
STU006,2025-02-25,3.857142857142857,3.7142857142857144,4.142857142857143,-0.666666666666667,0
STU006,2025-02-26,3.857142857142857,3.7142857142857144,4.0,-0.33333333333333304,0
STU006,2025-02-27,4.0,3.7142857142857144,4.142857142857143,0.666666666666667,0
STU006,2025-02-28,3.857142857142857,3.5714285714285716,4.285714285714286,-0.33333333333333304,0
STU006,2025-03-01,4.0,3.7142857142857144,4.0,0.0,0
STU007,2025-01-08,4.142857142857143,4.285714285714286,3.857142857142857,1.0000000000000004,0
STU007,2025-01-09,4.0,4.142857142857143,3.857142857142857,-0.6666666666666665,0
STU007,2025-01-10,4.142857142857143,4.142857142857143,3.857142857142857,0.3333333333333335,0
STU007,2025-01-11,3.857142857142857,4.142857142857143,3.857142857142857,-0.6666666666666665,0
STU007,2025-01-12,3.857142857142857,4.142857142857143,4.0,0.33333333333333304,0
STU007,2025-01-13,3.857142857142857,4.0,4.0,-0.3333333333333335,0
